filename,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,label
Dataset/blues\blues.00021.wav,-264.6712646484375,138.85433959960938,11.167328834533691,48.52392578125,14.904312133789062,20.586437225341797,3.206176280975342,1.2635794878005981,-15.839372634887695,15.975111961364746,3.35821795463562,-1.5066410303115845,1.896920919418335,blues
Dataset/blues\blues.00022.wav,-233.96311950683594,136.14453125,3.306636095046997,48.930625915527344,8.705183982849121,13.989510536193848,5.362715721130371,0.4101892113685608,-13.483556747436523,16.860368728637695,5.134751796722412,-2.230727434158325,3.9538214206695557,blues
Dataset/blues\blues.00023.wav,-227.25579833984375,137.7651824951172,-14.502317428588867,63.57535934448242,5.601748466491699,11.988768577575684,1.8891490697860718,-1.8709355592727661,-7.618035793304443,-2.4516420364379883,-2.898021697998047,-9.43382453918457,-10.939208030700684,blues
Dataset/blues\blues.00024.wav,-274.3768310546875,130.40737915039062,-6.357467174530029,70.38822174072266,13.26966381072998,9.47218132019043,7.733089447021484,-1.2365492582321167,-0.5709877610206604,-2.2971627712249756,3.7794153690338135,0.08548221737146378,-0.9368571043014526,blues
Dataset/blues\blues.00025.wav,-249.31532287597656,131.0003204345703,0.6778700351715088,66.70415496826172,17.911272048950195,4.623277187347412,6.603808879852295,1.2421156167984009,1.4099408388137817,-1.5849273204803467,-0.9725387096405029,-3.572615385055542,-2.9297993183135986,blues
Dataset/blues\blues.00026.wav,-284.64056396484375,108.80130767822266,9.085318565368652,51.198062896728516,18.071889877319336,7.602154731750488,8.755716323852539,2.354090690612793,0.003367271274328232,2.248495578765869,4.199125289916992,-3.2830638885498047,1.6176828145980835,blues
Dataset/blues\blues.00027.wav,-228.2098388671875,130.3231658935547,-23.311424255371094,70.2009506225586,1.1310547590255737,7.5844268798828125,0.9005107283592224,1.9828155040740967,-6.16441535949707,-9.382747650146484,-2.5637800693511963,-4.525752544403076,-0.26046431064605713,blues
Dataset/blues\blues.00028.wav,-248.9888153076172,139.0577392578125,-16.270870208740234,57.137149810791016,20.188508987426758,10.186957359313965,4.542910099029541,0.3310718834400177,-7.874578475952148,-3.4545717239379883,-2.6574361324310303,-2.8329575061798096,-0.9046584367752075,blues
Dataset/blues\blues.00029.wav,-233.72897338867188,101.19027709960938,17.6479549407959,23.734172821044922,2.0825462341308594,25.93639373779297,-16.956384658813477,15.084952354431152,-22.273954391479492,4.381609916687012,-23.201656341552734,-6.050580978393555,-5.06792688369751,blues
Dataset/blues\blues.00030.wav,-206.9323272705078,117.80413818359375,23.241365432739258,28.308992385864258,-1.126013159751892,18.867393493652344,-21.9730224609375,17.844066619873047,-25.595348358154297,2.1395232677459717,-17.7824764251709,-8.011028289794922,-17.610441207885742,blues
Dataset/blues\blues.00031.wav,-221.87301635742188,110.85540008544922,18.63608169555664,30.92296028137207,3.296435832977295,22.585636138916016,-20.403690338134766,12.121832847595215,-26.3325138092041,-4.367300987243652,-26.395551681518555,-13.047178268432617,-12.667627334594727,blues
Dataset/blues\blues.00032.wav,-288.7326965332031,105.90115356445312,18.776206970214844,23.682645797729492,5.682040691375732,25.548940658569336,-13.463247299194336,12.437667846679688,-11.96367073059082,1.5746145248413086,-15.640524864196777,-6.632071018218994,-11.693038940429688,blues
Dataset/blues\blues.00033.wav,-238.96987915039062,108.68231964111328,34.1588134765625,30.20716094970703,-0.4982213079929352,27.279754638671875,-21.377927780151367,14.166391372680664,-24.50922203063965,-1.8904002904891968,-28.051816940307617,-11.257109642028809,-16.457557678222656,blues
Dataset/blues\blues.00034.wav,-217.1836395263672,105.78521728515625,15.602848052978516,25.24884033203125,-1.4500508308410645,30.193269729614258,-17.716623306274414,17.319042205810547,-27.213607788085938,4.338282108306885,-20.057300567626953,-10.700284957885742,-14.228784561157227,blues
Dataset/blues\blues.00035.wav,-171.79478454589844,120.28173065185547,15.331754684448242,21.094314575195312,-5.395443439483643,24.185543060302734,-24.13084602355957,18.545135498046875,-22.342924118041992,1.3107385635375977,-20.765268325805664,-4.991692066192627,-17.108125686645508,blues
Dataset/blues\blues.00036.wav,-200.1853790283203,116.34859466552734,17.990737915039062,25.287694931030273,0.2871708273887634,24.19377326965332,-22.253931045532227,11.182933807373047,-26.854318618774414,-7.637254238128662,-24.876745223999023,-12.010828971862793,-17.02494239807129,blues
Dataset/blues\blues.00037.wav,-328.5601806640625,102.70980834960938,19.872596740722656,26.714405059814453,7.152065753936768,22.70838737487793,-6.957088470458984,12.78970718383789,-10.729283332824707,-0.44259899854660034,-12.386710166931152,-8.909131050109863,-9.215008735656738,blues
Dataset/blues\blues.00038.wav,-192.69032287597656,111.15748596191406,21.351842880249023,26.396648406982422,-0.6495014429092407,23.487049102783203,-25.476696014404297,16.921979904174805,-16.97193145751953,5.785404205322266,-25.736196517944336,-5.053073406219482,-17.632251739501953,blues
Dataset/blues\blues.00039.wav,-301.7080383300781,111.53327941894531,21.896053314208984,16.150569915771484,8.198789596557617,22.08191680908203,-8.601798057556152,1.4827531576156616,-17.0777587890625,-8.343711853027344,-17.01078224182129,-10.576026916503906,-15.687028884887695,blues
Dataset/blues\blues.00040.wav,-110.2850341796875,90.71587371826172,-2.5352985858917236,74.06490325927734,-11.763081550598145,39.21094512939453,-13.171311378479004,20.5441951751709,-17.162982940673828,12.813971519470215,-21.43714714050293,5.957196235656738,-8.02690601348877,blues
Dataset/blues\blues.00041.wav,-107.20325469970703,88.49288177490234,-4.171899795532227,55.477848052978516,-8.017714500427246,38.413597106933594,-6.413660526275635,28.57575035095215,-19.8199405670166,13.244699478149414,-19.248565673828125,12.076122283935547,-4.582266807556152,blues
Dataset/blues\blues.00042.wav,-159.5803985595703,69.80602264404297,-4.402106761932373,76.8451156616211,3.9148974418640137,45.17588806152344,-4.860273838043213,32.20158004760742,-9.805074691772461,7.8093581199646,-21.826738357543945,9.69575023651123,-2.5847606658935547,blues
Dataset/blues\blues.00043.wav,-109.14070892333984,100.61964416503906,-8.666454315185547,47.35472869873047,-6.568465232849121,39.61775588989258,-8.521923065185547,29.572608947753906,-16.594837188720703,13.170881271362305,-24.213415145874023,6.583019256591797,-8.652446746826172,blues
Dataset/blues\blues.00044.wav,-109.53125,86.92880249023438,-8.606025695800781,64.48048400878906,-6.302875995635986,43.64593505859375,-8.295385360717773,28.543201446533203,-14.081493377685547,8.137968063354492,-21.484119415283203,11.087112426757812,-5.095304012298584,blues
Dataset/blues\blues.00045.wav,-163.24342346191406,89.7838363647461,12.974767684936523,80.69834899902344,3.663784980773926,39.734092712402344,-5.409265995025635,26.490928649902344,-13.169032096862793,2.7055442333221436,-20.547697067260742,6.0114054679870605,-2.9064910411834717,blues
Dataset/blues\blues.00046.wav,-182.6048126220703,90.67420959472656,14.124650001525879,67.55298614501953,2.6751463413238525,38.43041229248047,-8.41917610168457,24.12371253967285,-13.794528007507324,4.840575695037842,-16.679119110107422,5.827116966247559,-5.14639139175415,blues
Dataset/blues\blues.00047.wav,-149.96421813964844,93.66389465332031,6.347332954406738,71.49793243408203,-8.129108428955078,36.19367980957031,-9.783754348754883,17.647096633911133,-21.112293243408203,-0.130592480301857,-22.204635620117188,5.426575183868408,-7.46439790725708,blues
Dataset/blues\blues.00048.wav,-106.3966293334961,102.669189453125,-20.16087532043457,59.36691665649414,-9.960423469543457,33.702369689941406,-14.1870698928833,23.524560928344727,-13.328021049499512,16.005512237548828,-18.926494598388672,7.824948310852051,-7.797835826873779,blues
Dataset/blues\blues.00049.wav,-255.96311950683594,110.83973693847656,21.4660701751709,67.55891418457031,4.295572757720947,43.09500503540039,-4.502763748168945,10.435256958007812,-8.718684196472168,1.6503064632415771,-20.581207275390625,-2.4358413219451904,-7.1460280418396,blues
Dataset/blues\blues.00050.wav,-83.02947998046875,107.10442352294922,-25.338031768798828,57.1057014465332,0.07983570545911789,34.69768142700195,-11.06030559539795,20.544292449951172,-11.203025817871094,14.82552719116211,-10.23562240600586,12.54819107055664,-9.764641761779785,blues
Dataset/blues\blues.00051.wav,-55.631004333496094,114.95140075683594,-37.04922103881836,64.90031433105469,-7.169982433319092,15.256333351135254,-16.24761962890625,18.64631462097168,-9.762151718139648,21.460813522338867,-5.66246223449707,12.791810035705566,-16.540878295898438,blues
Dataset/blues\blues.00052.wav,-225.26271057128906,117.6264877319336,-14.538811683654785,64.79437255859375,12.9118070602417,19.03666877746582,10.67020034790039,9.886924743652344,-2.393740177154541,11.683764457702637,1.5412839651107788,3.0635995864868164,-7.62561559677124,blues
Dataset/blues\blues.00053.wav,-76.74658203125,105.75111389160156,-43.19778060913086,60.95989227294922,-8.78532600402832,21.246374130249023,-12.868537902832031,18.610828399658203,-11.40945053100586,14.548587799072266,-6.056464672088623,12.733198165893555,-9.375088691711426,blues
Dataset/blues\blues.00054.wav,-57.941680908203125,109.00659942626953,-36.21866989135742,64.04491424560547,1.4201568365097046,26.31841468811035,-17.484891891479492,20.425649642944336,-9.550731658935547,18.168363571166992,-6.06498384475708,13.874471664428711,-11.29573917388916,blues
Dataset/blues\blues.00055.wav,-98.77110290527344,104.79962158203125,-35.09716796875,60.69519805908203,-2.8405916690826416,22.229469299316406,-7.831078052520752,19.03541374206543,-11.572285652160645,17.01787567138672,-5.378026485443115,12.197646141052246,-9.95508098602295,blues
Dataset/blues\blues.00056.wav,-145.29241943359375,102.85078430175781,-12.567545890808105,56.99361801147461,2.2211058139801025,26.61408233642578,-4.2984299659729,17.34142303466797,-8.016129493713379,15.23747444152832,-6.9487624168396,7.47066068649292,-10.477944374084473,blues
Dataset/blues\blues.00057.wav,-92.7332763671875,115.32343292236328,-35.06822204589844,57.875343322753906,1.8522311449050903,26.613142013549805,-14.53686809539795,22.12833023071289,-8.207463264465332,11.016057968139648,-5.649425506591797,7.278642177581787,-10.2041654586792,blues
Dataset/blues\blues.00058.wav,-95.44058990478516,105.23432922363281,-26.953481674194336,60.81648635864258,-4.854668140411377,21.543472290039062,-13.520524024963379,12.135529518127441,-20.2319278717041,12.156193733215332,-5.226213455200195,10.26781940460205,-9.459799766540527,blues
Dataset/blues\blues.00059.wav,-86.26868438720703,91.95877838134766,-23.415849685668945,68.26197052001953,-3.8848531246185303,22.74706268310547,-9.89794635772705,16.88896942138672,-11.39069938659668,18.42913246154785,-7.0125508308410645,10.75953197479248,-11.94384479522705,blues
Dataset/blues\blues.00060.wav,-67.76102447509766,111.7113037109375,-34.64625549316406,61.31954574584961,0.04420210421085358,30.561479568481445,-12.693843841552734,21.164926528930664,-13.12250804901123,16.284252166748047,-6.3370161056518555,12.300311088562012,-12.475308418273926,blues
Dataset/blues\blues.00061.wav,-82.52998352050781,94.16451263427734,-27.11260414123535,75.65927124023438,-27.521812438964844,35.577274322509766,-20.303491592407227,25.112028121948242,-15.370209693908691,11.353975296020508,-13.391489028930664,8.147320747375488,-8.500548362731934,blues
Dataset/blues\blues.00062.wav,-144.9233856201172,95.73299407958984,-21.61644172668457,49.62627029418945,-29.88751983642578,29.351144790649414,-18.850818634033203,17.902307510375977,-9.670823097229004,5.516722202301025,-9.557408332824707,6.359986782073975,-21.08871841430664,blues
Dataset/blues\blues.00063.wav,-129.15756225585938,72.09806060791016,-7.771088600158691,49.25128173828125,-32.723228454589844,21.60696029663086,-27.37161636352539,15.001657485961914,-10.260744094848633,12.431696891784668,-17.031103134155273,7.120548248291016,-18.01809310913086,blues
Dataset/blues\blues.00064.wav,-85.13845825195312,88.80752563476562,-16.32556915283203,59.22816467285156,-35.983375549316406,14.397045135498047,-22.296472549438477,9.660774230957031,-14.823983192443848,11.181689262390137,-14.806865692138672,8.475102424621582,-19.58751106262207,blues
Dataset/blues\blues.00065.wav,-118.35662078857422,74.87531280517578,-19.866090774536133,46.94456481933594,-32.55982971191406,23.820112228393555,-26.355209350585938,17.678152084350586,-13.82485294342041,11.931674003601074,-17.888668060302734,7.539273738861084,-22.895130157470703,blues
Dataset/blues\blues.00066.wav,-116.60201263427734,97.43106842041016,-13.891730308532715,48.9676399230957,-22.596458435058594,27.759014129638672,-20.245162963867188,18.638864517211914,-14.639585494995117,8.482747077941895,-16.644681930541992,11.017630577087402,-13.866873741149902,blues
Dataset/blues\blues.00067.wav,-95.46356964111328,101.38745880126953,-20.677705764770508,48.668914794921875,-30.248262405395508,20.80769920349121,-18.291418075561523,14.138235092163086,-12.799489974975586,13.443615913391113,-14.068502426147461,7.7323503494262695,-19.215456008911133,blues
Dataset/blues\blues.00068.wav,-113.20137023925781,88.7260971069336,-8.926565170288086,49.47417449951172,-34.57909393310547,15.856428146362305,-17.740219116210938,14.707290649414062,-11.190546989440918,15.3687162399292,-15.068397521972656,8.749079704284668,-18.62926483154297,blues
Dataset/blues\blues.00069.wav,-121.47392272949219,96.0971908569336,-19.590856552124023,48.0384521484375,-38.78462600708008,24.768978118896484,-32.941410064697266,8.10254192352295,-17.81892204284668,6.117860317230225,-19.995437622070312,6.800340175628662,-19.333209991455078,blues
Dataset/blues\blues.00070.wav,-133.04896545410156,105.73890686035156,-22.158222198486328,41.830692291259766,-26.992502212524414,19.118574142456055,-26.566028594970703,19.23598289489746,-15.342011451721191,6.9899139404296875,-10.814380645751953,6.798669338226318,-11.726956367492676,blues
Dataset/blues\blues.00071.wav,-89.39791107177734,93.79924011230469,-14.558412551879883,54.389488220214844,-33.50722885131836,19.428232192993164,-19.761512756347656,13.029955863952637,-13.864507675170898,14.617379188537598,-14.972617149353027,10.59898567199707,-18.020244598388672,blues
Dataset/blues\blues.00072.wav,-118.70430755615234,87.64562225341797,6.5529913902282715,45.10232162475586,-38.91159439086914,20.823198318481445,-26.864547729492188,13.807368278503418,-17.236186981201172,5.111260890960693,-15.712020874023438,3.9887707233428955,-27.536579132080078,blues
Dataset/blues\blues.00073.wav,-30.126768112182617,103.73807525634766,-19.742794036865234,56.410430908203125,-12.707871437072754,20.187707901000977,-17.33887481689453,16.30097198486328,-18.43800163269043,8.925146102905273,-11.655669212341309,11.209242820739746,-8.847433090209961,blues
Dataset/blues\blues.00074.wav,-56.00529861450195,87.85132598876953,-1.6130452156066895,41.19935607910156,-5.618329048156738,27.792627334594727,-23.990840911865234,21.776113510131836,-18.419469833374023,12.326554298400879,-13.71204662322998,11.851394653320312,-3.9741170406341553,blues
Dataset/blues\blues.00075.wav,-86.49180603027344,92.7261734008789,-15.342206001281738,54.053279876708984,0.8746948838233948,31.574251174926758,-14.615236282348633,23.32894515991211,-14.971667289733887,15.337373733520508,-7.053954124450684,12.179844856262207,-6.099600315093994,blues
Dataset/blues\blues.00076.wav,-52.707645416259766,74.4546127319336,-18.7094669342041,56.29268264770508,-3.956631660461426,31.99110221862793,-16.460792541503906,22.406429290771484,-12.258079528808594,27.22262954711914,-9.239789962768555,7.799892902374268,-10.568794250488281,blues
Dataset/blues\blues.00077.wav,-28.989248275756836,104.531005859375,-30.983427047729492,38.162052154541016,-8.009196281433105,30.894712448120117,-20.6081600189209,25.823612213134766,-12.97468376159668,16.943222045898438,-12.272945404052734,10.787742614746094,-10.566559791564941,blues
Dataset/blues\blues.00078.wav,-2.543013334274292,101.2654800415039,-33.93092727661133,41.52804946899414,-13.817937850952148,31.92383575439453,-21.876541137695312,24.47026824951172,-15.87441349029541,15.808345794677734,-14.370208740234375,12.514341354370117,-13.378111839294434,blues
Dataset/blues\blues.00079.wav,-3.579895257949829,92.92963409423828,-25.082927703857422,45.17950439453125,-10.856172561645508,31.86339569091797,-18.044389724731445,28.626354217529297,-10.227715492248535,14.668068885803223,-14.90522575378418,14.741957664489746,-15.603513717651367,blues
Dataset/blues\blues.00080.wav,-54.70625305175781,119.4830093383789,-34.874080657958984,37.54063415527344,-15.880536079406738,22.08129119873047,-14.661808967590332,18.532047271728516,-9.647197723388672,11.25658130645752,-11.729358673095703,11.54074478149414,-6.43185567855835,blues
Dataset/blues\blues.00081.wav,-27.024072647094727,107.31878662109375,-46.8392448425293,40.927616119384766,-21.476634979248047,24.832183837890625,-18.939481735229492,15.274642944335938,-15.052191734313965,12.273417472839355,-15.240180015563965,14.332183837890625,-13.839795112609863,blues
Dataset/blues\blues.00082.wav,-29.367115020751953,108.6669921875,-25.570348739624023,38.460899353027344,-18.34078598022461,21.792146682739258,-25.148395538330078,22.395370483398438,-17.5889835357666,14.681224822998047,-12.0858154296875,5.481150150299072,-7.693526268005371,blues
Dataset/blues\blues.00083.wav,-19.882247924804688,98.8873291015625,-24.47531509399414,49.5799446105957,-16.19849395751953,30.193225860595703,-18.027517318725586,27.552814483642578,-11.407698631286621,14.870684623718262,-8.914958000183105,11.668754577636719,-10.893209457397461,blues
Dataset/blues\blues.00084.wav,-39.00761413574219,112.05693054199219,-31.819198608398438,38.2356071472168,-6.320211410522461,23.320459365844727,-18.772533416748047,23.931018829345703,-10.932699203491211,13.236961364746094,-14.371817588806152,13.327064514160156,-10.916337013244629,blues
Dataset/blues\blues.00085.wav,-180.2089080810547,131.43243408203125,0.6007864475250244,43.15309524536133,14.135329246520996,25.614765167236328,-5.311872959136963,12.027975082397461,-13.535557746887207,-1.105728030204773,-7.616474628448486,2.7149741649627686,0.7783584594726562,blues
Dataset/blues\blues.00086.wav,-212.79180908203125,139.06324768066406,9.446759223937988,35.45379638671875,12.697430610656738,20.420671463012695,-5.582624912261963,10.889944076538086,-8.733309745788574,8.059618949890137,0.16372376680374146,2.6487746238708496,-1.029648780822754,blues
Dataset/blues\blues.00087.wav,-155.57640075683594,125.66272735595703,1.5785834789276123,45.83969497680664,0.9277811050415039,25.383113861083984,-10.812054634094238,15.559012413024902,-11.919288635253906,1.2735377550125122,-6.672882556915283,-0.7844175696372986,-7.7438201904296875,blues
Dataset/blues\blues.00088.wav,-194.2843017578125,151.84703063964844,-1.1988219022750854,39.1881103515625,16.589046478271484,18.24779510498047,-1.3970140218734741,14.869029998779297,-11.620166778564453,2.4414865970611572,-5.081939697265625,3.937605619430542,-0.8988038897514343,blues
Dataset/blues\blues.00089.wav,-346.8563537597656,139.25108337402344,24.05263328552246,22.281024932861328,18.663772583007812,11.662002563476562,9.016558647155762,6.9709930419921875,-2.0330259799957275,5.412792682647705,1.6503889560699463,-2.357781410217285,3.200082302093506,blues
Dataset/blues\blues.00090.wav,-177.5675811767578,115.36900329589844,9.970584869384766,54.04387664794922,7.624312877655029,28.312318801879883,-9.05492877960205,20.049509048461914,-15.044512748718262,6.209573745727539,-5.692566871643066,1.3833520412445068,-5.828814506530762,blues
Dataset/blues\blues.00091.wav,-236.30538940429688,161.68063354492188,-1.166163682937622,27.278690338134766,9.586512565612793,20.620241165161133,0.22744035720825195,13.79859733581543,-0.5090394020080566,10.175200462341309,-4.457556247711182,5.5087080001831055,-3.72658371925354,blues
Dataset/blues\blues.00092.wav,-332.224609375,128.0892791748047,28.80514907836914,41.83019256591797,31.2144718170166,23.334787368774414,5.784111976623535,9.001363754272461,-3.8817174434661865,3.731323003768921,-0.8742289543151855,-0.43919000029563904,1.4851280450820923,blues
Dataset/blues\blues.00093.wav,-350.3526306152344,169.53173828125,31.771350860595703,16.71843910217285,28.6589412689209,19.24618148803711,7.845076084136963,10.037884712219238,4.740645408630371,2.9217066764831543,3.900228977203369,1.812954306602478,-5.969144821166992,blues
Dataset/blues\blues.00094.wav,-206.24908447265625,126.61618041992188,10.596902847290039,43.21016311645508,12.496740341186523,19.425369262695312,0.3583887219429016,12.73520278930664,-4.579189777374268,4.061159610748291,-4.404284954071045,3.669121265411377,-1.455245018005371,blues
Dataset/blues\blues.00095.wav,-130.57875061035156,139.96141052246094,-1.28227698802948,39.30622863769531,-6.344083786010742,19.768291473388672,-11.212559700012207,27.240304946899414,-16.548757553100586,7.028903961181641,-1.196459412574768,1.6060346364974976,-6.638545513153076,blues
Dataset/blues\blues.00096.wav,-314.578369140625,139.91119384765625,11.903929710388184,30.14179039001465,-7.542426586151123,14.9170503616333,-2.701582670211792,6.727816104888916,-6.366218566894531,2.807929515838623,-11.728742599487305,2.077972412109375,-11.439269065856934,blues
Dataset/blues\blues.00097.wav,-148.64698791503906,145.77012634277344,-9.366608619689941,48.437965393066406,10.546016693115234,18.008686065673828,-2.6387381553649902,16.953346252441406,-11.50073528289795,8.72577953338623,-8.186318397521973,3.2097280025482178,-0.6816338300704956,blues
Dataset/blues\blues.00098.wav,-90.67999267578125,100.109619140625,-23.93842315673828,52.60254669189453,-20.937440872192383,31.501323699951172,-11.228660583496094,20.089374542236328,-10.902469635009766,17.561744689941406,-14.09604263305664,12.994767189025879,-11.434560775756836,blues
Dataset/blues\blues.00099.wav,-177.25547790527344,136.2346954345703,-26.89328956604004,36.36896896362305,-18.75297737121582,20.897600173950195,-1.7674739360809326,3.0104691982269287,-5.596907138824463,5.641345500946045,-8.101526260375977,5.6564812660217285,-10.77881908416748,blues
Dataset/blues\noisy_blues.00000.wav,-62.036033630371094,68.34507751464844,13.60462474822998,16.185428619384766,11.679771423339844,3.703563928604126,0.47509142756462097,2.5064284801483154,-0.47051361203193665,0.48215827345848083,0.31223684549331665,1.9004721641540527,2.228065013885498,blues
Dataset/blues\noisy_blues.00001.wav,-130.17637634277344,63.7279167175293,27.269760131835938,18.686466217041016,13.440242767333984,9.826879501342773,4.703436851501465,9.127900123596191,1.061883568763733,3.5694994926452637,1.4340234994888306,0.803608775138855,1.4732000827789307,blues
Dataset/blues\noisy_blues.00002.wav,-58.891265869140625,102.38904571533203,-0.9523772597312927,9.349281311035156,4.905851364135742,9.203629493713379,0.5635957717895508,-0.37909969687461853,-1.000548243522644,-0.04707363620400429,-4.078463554382324,-2.017138719558716,-2.586082935333252,blues
Dataset/blues\noisy_blues.00003.wav,-84.846923828125,56.45924758911133,28.97024917602539,15.234471321105957,9.092782020568848,6.3462815284729,4.326894283294678,4.04607629776001,4.001894950866699,3.3218038082122803,2.032769203186035,1.5914077758789062,0.5427438616752625,blues
